"Step","sample_pretrain - train_loss","sample_pretrain - train_loss__MIN","sample_pretrain - train_loss__MAX"
"132","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"133","0.25390625","0.25390625","0.25390625"
"134","0.2682291666666667","0.2682291666666667","0.2682291666666667"
"135","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"136","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"137","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"138","0.2578125","0.2578125","0.2578125"
"139","0.26171875","0.26171875","0.26171875"
"140","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"141","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"142","0.2721354166666667","0.2721354166666667","0.2721354166666667"
"143","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"144","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"145","0.265625","0.265625","0.265625"
"146","0.2734375","0.2734375","0.2734375"
"147","0.25390625","0.25390625","0.25390625"
"148","0.2734375","0.2734375","0.2734375"
"149","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"150","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"151","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"152","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"153","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"154","0.23828125","0.23828125","0.23828125"
"155","0.2682291666666667","0.2682291666666667","0.2682291666666667"
"156","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"157","0.2734375","0.2734375","0.2734375"
"158","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"159","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"160","0.2578125","0.2578125","0.2578125"
"161","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"162","0.2721354166666667","0.2721354166666667","0.2721354166666667"
"163","0.2760416666666667","0.2760416666666667","0.2760416666666667"
"164","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"165","0.2734375","0.2734375","0.2734375"
"166","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"167","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"168","0.26953125","0.26953125","0.26953125"
"169","0.2708333333333333","0.2708333333333333","0.2708333333333333"
"170","0.2708333333333333","0.2708333333333333","0.2708333333333333"
"171","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"172","0.24609375","0.24609375","0.24609375"
"173","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"174","0.2734375","0.2734375","0.2734375"
"175","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"176","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"177","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"178","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"179","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"180","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"181","0.2721354166666667","0.2721354166666667","0.2721354166666667"
"182","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"183","0.2760416666666667","0.2760416666666667","0.2760416666666667"
"184","0.26171875","0.26171875","0.26171875"
"185","0.23828125","0.23828125","0.23828125"
"186","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"187","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"188","0.27734375","0.27734375","0.27734375"
"189","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"190","0.2786458333333333","0.2786458333333333","0.2786458333333333"
"191","0.2578125","0.2578125","0.2578125"
"192","0.25390625","0.25390625","0.25390625"
"193","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"194","0.2682291666666667","0.2682291666666667","0.2682291666666667"
"195","0.23828125","0.23828125","0.23828125"
"196","0.25","0.25","0.25"
"197","0.265625","0.265625","0.265625"
"198","0.2708333333333333","0.2708333333333333","0.2708333333333333"
"199","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"200","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"201","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"202","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"203","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"204","0.265625","0.265625","0.265625"
"205","0.24609375","0.24609375","0.24609375"
"206","0.25390625","0.25390625","0.25390625"
"207","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"208","0.23307291666666666","0.23307291666666666","0.23307291666666666"
"209","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"210","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"211","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"212","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"213","0.2578125","0.2578125","0.2578125"
"214","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"215","0.21875","0.21875","0.21875"
"216","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"217","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"218","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"219","0.24609375","0.24609375","0.24609375"
"220","0.2578125","0.2578125","0.2578125"
"221","0.2734375","0.2734375","0.2734375"
"222","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"223","0.23177083333333334","0.23177083333333334","0.23177083333333334"
"224","0.26171875","0.26171875","0.26171875"
"225","0.2421875","0.2421875","0.2421875"
"226","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"227","0.2421875","0.2421875","0.2421875"
"228","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"229","0.2799479166666667","0.2799479166666667","0.2799479166666667"
"230","0.23828125","0.23828125","0.23828125"
"231","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"232","0.25","0.25","0.25"
"233","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"234","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"235","0.2265625","0.2265625","0.2265625"
"236","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"237","0.2578125","0.2578125","0.2578125"
"238","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"239","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"240","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"241","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"242","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"243","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"244","0.2421875","0.2421875","0.2421875"
"245","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"246","0.24609375","0.24609375","0.24609375"
"247","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"248","0.25390625","0.25390625","0.25390625"
"249","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"250","0.22526041666666666","0.22526041666666666","0.22526041666666666"
"251","0.23046875","0.23046875","0.23046875"
"252","0.24609375","0.24609375","0.24609375"
"253","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"254","0.23307291666666666","0.23307291666666666","0.23307291666666666"
"255","0.22916666666666666","0.22916666666666666","0.22916666666666666"
"256","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"257","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"258","0.25","0.25","0.25"
"259","0.23828125","0.23828125","0.23828125"
"260","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"261","0.26171875","0.26171875","0.26171875"
"262","0.2682291666666667","0.2682291666666667","0.2682291666666667"
"263","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"264","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"265","0.234375","0.234375","0.234375"
"266","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"267","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"268","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"269","0.23828125","0.23828125","0.23828125"
"270","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"271","0.22916666666666666","0.22916666666666666","0.22916666666666666"
"272","0.2916666666666667","0.2916666666666667","0.2916666666666667"
"273","0.2578125","0.2578125","0.2578125"
"274","0.2421875","0.2421875","0.2421875"
"275","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"276","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"277","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"278","0.22395833333333334","0.22395833333333334","0.22395833333333334"
"279","0.23697916666666666","0.23697916666666666","0.23697916666666666"
"280","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"281","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"282","0.23307291666666666","0.23307291666666666","0.23307291666666666"
"283","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"284","0.23697916666666666","0.23697916666666666","0.23697916666666666"
"285","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"286","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"287","0.25","0.25","0.25"
"288","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"289","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"290","0.24609375","0.24609375","0.24609375"
"291","0.2825520833333333","0.2825520833333333","0.2825520833333333"
"292","0.23828125","0.23828125","0.23828125"
"293","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"294","0.24609375","0.24609375","0.24609375"
"295","0.25","0.25","0.25"
"296","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"297","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"298","0.23697916666666666","0.23697916666666666","0.23697916666666666"
"299","0.23828125","0.23828125","0.23828125"
"300","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"301","0.2747395833333333","0.2747395833333333","0.2747395833333333"
"302","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"303","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"304","0.265625","0.265625","0.265625"
"305","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"306","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"307","0.23307291666666666","0.23307291666666666","0.23307291666666666"
"308","0.2721354166666667","0.2721354166666667","0.2721354166666667"
"309","0.22786458333333334","0.22786458333333334","0.22786458333333334"
"310","0.25390625","0.25390625","0.25390625"
"311","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"312","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"313","0.26171875","0.26171875","0.26171875"
"314","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"315","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"316","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"317","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"318","0.23828125","0.23828125","0.23828125"
"319","0.2578125","0.2578125","0.2578125"
"320","0.23177083333333334","0.23177083333333334","0.23177083333333334"
"321","0.2578125","0.2578125","0.2578125"
"322","0.23046875","0.23046875","0.23046875"
"323","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"324","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"325","0.2421875","0.2421875","0.2421875"
"326","0.2578125","0.2578125","0.2578125"
"327","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"328","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"329","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"330","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"331","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"332","0.2578125","0.2578125","0.2578125"
"333","0.23697916666666666","0.23697916666666666","0.23697916666666666"
"334","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"335","0.22395833333333334","0.22395833333333334","0.22395833333333334"
"336","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"337","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"338","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"339","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"340","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"341","0.25390625","0.25390625","0.25390625"
"342","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"343","0.23046875","0.23046875","0.23046875"
"344","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"345","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"346","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"347","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"348","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"349","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"350","0.25","0.25","0.25"
"351","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"352","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"353","0.23177083333333334","0.23177083333333334","0.23177083333333334"
"354","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"355","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"356","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"357","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"358","0.23177083333333334","0.23177083333333334","0.23177083333333334"
"359","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"360","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"361","0.2421875","0.2421875","0.2421875"
"362","0.2421875","0.2421875","0.2421875"
"363","0.26171875","0.26171875","0.26171875"
"364","0.25390625","0.25390625","0.25390625"
"365","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"366","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"367","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"368","0.2421875","0.2421875","0.2421875"
"369","0.23828125","0.23828125","0.23828125"
"370","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"371","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"372","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"373","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"374","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"375","0.23307291666666666","0.23307291666666666","0.23307291666666666"
"376","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"377","0.2578125","0.2578125","0.2578125"
"378","0.23828125","0.23828125","0.23828125"
"379","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"380","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"381","0.23177083333333334","0.23177083333333334","0.23177083333333334"
"382","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"383","0.2721354166666667","0.2721354166666667","0.2721354166666667"
"384","0.25","0.25","0.25"
"385","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"386","0.2760416666666667","0.2760416666666667","0.2760416666666667"
"387","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"388","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"389","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"390","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"391","0.2421875","0.2421875","0.2421875"
"392","0.26171875","0.26171875","0.26171875"
"393","0.2265625","0.2265625","0.2265625"
"394","0.25390625","0.25390625","0.25390625"
"395","0.265625","0.265625","0.265625"
"396","0.26171875","0.26171875","0.26171875"
"397","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"398","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"399","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"400","0.22526041666666666","0.22526041666666666","0.22526041666666666"
"401","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"402","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"403","0.2643229166666667","0.2643229166666667","0.2643229166666667"
"404","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"405","0.26171875","0.26171875","0.26171875"
"406","0.22786458333333334","0.22786458333333334","0.22786458333333334"
"407","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"408","0.24609375","0.24609375","0.24609375"
"409","0.24609375","0.24609375","0.24609375"
"410","0.25","0.25","0.25"
"411","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"412","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"413","0.2421875","0.2421875","0.2421875"
"414","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"415","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"416","0.2421875","0.2421875","0.2421875"
"417","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"418","0.24609375","0.24609375","0.24609375"
"419","0.22786458333333334","0.22786458333333334","0.22786458333333334"
"420","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"421","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"422","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"423","0.25390625","0.25390625","0.25390625"
"424","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"425","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"426","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"427","0.25","0.25","0.25"
"428","0.26953125","0.26953125","0.26953125"
"429","0.25390625","0.25390625","0.25390625"
"430","0.25390625","0.25390625","0.25390625"
"431","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"432","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"433","0.2421875","0.2421875","0.2421875"
"434","0.2578125","0.2578125","0.2578125"
"435","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"436","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"437","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"438","0.2421875","0.2421875","0.2421875"
"439","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"440","0.2421875","0.2421875","0.2421875"
"441","0.2591145833333333","0.2591145833333333","0.2591145833333333"
"442","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"443","0.25","0.25","0.25"
"444","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"445","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"446","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"447","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"448","0.26171875","0.26171875","0.26171875"
"449","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"450","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"451","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"452","0.25","0.25","0.25"
"453","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"454","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"455","0.23697916666666666","0.23697916666666666","0.23697916666666666"
"456","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"457","0.2578125","0.2578125","0.2578125"
"458","0.2630208333333333","0.2630208333333333","0.2630208333333333"
"459","0.2578125","0.2578125","0.2578125"
"460","0.22526041666666666","0.22526041666666666","0.22526041666666666"
"461","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"462","0.23697916666666666","0.23697916666666666","0.23697916666666666"
"463","0.24479166666666666","0.24479166666666666","0.24479166666666666"
"464","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"465","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"466","0.23307291666666666","0.23307291666666666","0.23307291666666666"
"467","0.2669270833333333","0.2669270833333333","0.2669270833333333"
"468","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"469","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"470","0.23567708333333334","0.23567708333333334","0.23567708333333334"
"471","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"472","0.26953125","0.26953125","0.26953125"
"473","0.22526041666666666","0.22526041666666666","0.22526041666666666"
"474","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"475","0.26171875","0.26171875","0.26171875"
"476","0.22916666666666666","0.22916666666666666","0.22916666666666666"
"477","0.25","0.25","0.25"
"478","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"479","0.2526041666666667","0.2526041666666667","0.2526041666666667"
"480","0.2565104166666667","0.2565104166666667","0.2565104166666667"
"481","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"482","0.24609375","0.24609375","0.24609375"
"483","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"484","0.23828125","0.23828125","0.23828125"
"485","0.25","0.25","0.25"
"486","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"487","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"488","0.24869791666666666","0.24869791666666666","0.24869791666666666"
"489","0.2552083333333333","0.2552083333333333","0.2552083333333333"
"490","0.26171875","0.26171875","0.26171875"
"491","0.25390625","0.25390625","0.25390625"
"492","0.23958333333333334","0.23958333333333334","0.23958333333333334"
"493","0.2604166666666667","0.2604166666666667","0.2604166666666667"
"494","0.24088541666666666","0.24088541666666666","0.24088541666666666"
"495","0.24348958333333334","0.24348958333333334","0.24348958333333334"
"496","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"497","0.23046875","0.23046875","0.23046875"
"498","0.25390625","0.25390625","0.25390625"
"499","0.2513020833333333","0.2513020833333333","0.2513020833333333"
"500","0.24739583333333334","0.24739583333333334","0.24739583333333334"
"501","0.2421875","0.2421875","0.2421875"
